Source	Target	Date_de_debut	Date_de_fin	Type_de_lien	Source_Info
Roeulx	Comtes de Louvain	1188	1188	Souscription	Acte 143
Roeulx	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Huldenberg	Comtes de Louvain	1188	1188	Souscription	Acte 143
Trazegnies	Comtes de Louvain	1188	1188	Souscription	Acte 143
Sombreffe	Comtes de Louvain	1188	1188	Souscription	Acte 143
Sombreffe	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Chaumont	Comtes de Louvain	1188	1188	Souscription	Acte 143
Chaumont	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Thulin	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Walhelanc	Comtes de Louvain	1188	1188	Souscription	Acte 143
Thymeon	Comtes de Louvain	1188	1188	Souscription	Acte 143
Sombreffe	Comtes de Louvain	1188	1188	Souscription	Acte 143
Cornut	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Milench	Comtes de Louvain	1188	1188	Souscription	Acte 143
Milench	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Jean l'Agneau	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Barbençon	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Gibech	Comtes de Louvain	1188	1188	Souscription	Acte 143
Philippe, pretre	Comtes de Louvain	1188	1188	Souscription	Acte 143
Strepy	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Rainier Ruscheus	Comtes de Louvain	1188	1188	Souscription	Acte 143
Reves	Comtes de Louvain	1188	1188	Souscription	Acte 143
Richoldus	Comtes de Louvain	1188	1188	Souscription	Acte 143
Senechal Valenciennes	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Gouy	Comtes de Louvain	1188	1188	Souscription	Acte 143
Gouy	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Thymeon	Comtes de Louvain	1188	1188	Souscription	Acte 143
Thymeon	Comtes de Louvain	1188	1188	Souscription	DiBe 1767
Bierbais	Morialme	1189	1189	Souscription	DiBe 3698
Comtes de Hainaut	Bruille	1195	1195	Transaction	Acte 189
Comtes de Hainaut	Pecquencourt	1186	1186	Transaction	Acte 133
AB Cambron	PR SV Soignies	1180	1180	Transaction	DiBe 2737
Cambron	PR SV Soignies	1180	1180	Transaction	DiBe 2737
AB S.-Amand	Famars	1174	1174	Transaction	DiBe 11312
Mathieu, laic	Famars	1174	1174	Souscription	Acte 92
S.-Amand	Famars	1174	1174	Transaction	DiBe 11312
Comtes de Hainaut	Werchain	1189	1189	Transaction	Acte 148
Comtes de Hainaut	Zomergem	1192	1192	Transaction	Acte 160
Comtes de Hainaut	Zomergem	1192	1192	Transaction	Acte 160
CA ND Cambrai	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
Chatelain Mons	Comtes de Hainaut	1193	1193	Souscription	DiBe 3047
Chatelain Mons	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
Comtes de Hainaut	Comtes de Hainaut	1190	1190	Transaction	Acte 155
Comtes de Namur	Comtes de Hainaut	1190	1190	Transaction	Acte 155
Lens	Comtes de Hainaut	1193	1193	Souscription	DiBe 3047
Lens	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
Zottegem	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
CA S.-Germain Mons	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
PR Soignies	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
Boussoit	Comtes de Hainaut	1193	1193	Souscription	DiBe 3047
Croix	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
Barbençon	Comtes de Hainaut	1193	1193	Souscription	DiBe 3047
Roeulx	Comtes de Hainaut	1193	1193	Souscription	DiBe 3047
Strepy	Comtes de Hainaut	1193	1193	Souscription	DiBe 3046
Carnieres	Comtes de Hainaut	1193	1193	Souscription	DiBe 3047
Ham	Hacin	1182	1182	Transaction	Acte 124
Menen	Hasnon	1189	1189	Conflit	DiBe 10210
Menen	Hasnon	1193	1193	Transaction	Acte 172
Chatelain Mons	Hasnon	1194	1194	Transaction	Acte 175
Comtes de Flandre	Hasnon	1189	1189	Conflit	DiBe 10210
Comtes de Flandre	Hasnon	1174	1174	Transaction	DiBe 4018
Comtes de Flandre	Hasnon	1189	1189	Transaction	DiBe 10210
Comtes de Flandre	Hasnon	1190	1190	Transaction	DiBe 10239
Comtes de Hainaut	Hasnon	1179	1179	Transaction	Acte 108
Comtes de Hainaut	Hasnon	1193	1193	Transaction	Acte 172
Comtes de Hainaut	Hasnon	1194	1194	Transaction	Acte 175
Comtes de Hainaut	Hasnon	1194	1194	Transaction	DiBe 2743
CS Tournai	Hasnon	1184	1184	Transaction	DiBe 7386
Lens	Hasnon	1176	1176	Conflit	DiBe 12240
Lens	Hasnon	1179	1179	Transaction	DiBe 11380
Gavere	Hasnon	1190	1190	Transaction	DiBe 8813
Gavere	Hasnon	1190	1190	Transaction	DiBe 12242
Menen	Hasnon	1193	1193	Transaction	Acte 172
Rumigny	Hasnon	1194	1194	Transaction	Acte 175
Comtes de Hainaut	Haspres, village	1176	1176	Transaction	Acte 97
Comtes de Hainaut	Haspres, village	1184	1184	Transaction	Acte 129
AB S.-Vaast	Haspres, village	1184	1184	Transaction	Acte 129
S.-Vaast Arras	Haspres, village	1176	1176	Transaction	Acte 97
AB Cambron	Hautmont	1185	1185	Transaction	DiBe 2874
Saint-Remy-Chaussee	Hautmont	1194	1194	Transaction	Acte 177
AB Hautmont	Hautmont	1176	1176	Appartenance instit.	Acte 98
Comtes de Hainaut	Hautmont	1178	1178	Transaction	Acte 107
Comtes de Hainaut	Hautmont	1181	1181	Transaction	Acte 117
Comtes de Hainaut	Hautmont	1189	1189	Transaction	Acte 147
Comtes de Hainaut	Hautmont	1189	1189	Transaction	Acte 148
Comtes de Hainaut	Hautmont	1192	1192	Transaction	Acte 163
Comtes de Hainaut	Hautmont	1194	1194	Transaction	Acte 177
Comtes de Hainaut	Hautmont	1195	1195	Transaction	Acte 192
Empereur	Hautmont	1174	1174	Transaction	DiBe 5637
EP Cambrai	Hautmont	1185	1185	Transaction	DiBe 10648
EP Cambrai	Hautmont	1185	1185	Transaction	DiBe 7367
EP Cambrai	Hautmont	1185	1185	Transaction	DiBe 11936
Werchain	Hautmont	1189	1189	Transaction	Acte 148
Werchain	Hautmont	1190	1190	Transaction	DiBe 7372
Ecuelin	Hautmont	1189	1189	Transaction	Acte 147
Avesnes	Hautmont	1177	1177	Transaction	DiBe 7362
Avesnes	Hautmont	1186	1186	Transaction	DiBe 7369
Avesnes	Hautmont	1187	1187	Transaction	DiBe 11922
Avesnes	Hautmont	1189	1189	Transaction	DiBe 11923
Avesnes	Hautmont	1189	1189	Transaction	DiBe 11925
Magnisindis dite la Comtesse	Hautmont	1178	1178	Transaction	Acte 107
Maubeuge, hopital	Hautmont	1192	1192	Transaction	Acte 163
AB Le Roeulx	Hautmont	1193	1193	Transaction	DiBe 11951
Trith	Hautmont	1179	1179	Transaction	DiBe 11947
AB Hautmont	Hautmont	1194	1194	Appartenance instit.	Acte 177
S.-Corneille Ninove	Hautmont	1185	1185	Transaction	DiBe 12627
S.-Feuillien Roeulx	Hautmont	1193	1193	Transaction	DiBe 11951
Comtes de Hainaut	Gages	1192	1192	Transaction	Acte 162
Comtes de Hainaut	Comtes de Hainaut	1187	1187	Transaction	Acte 135
Comtes de Hainaut	Comtes de Hainaut	1195	1195	Transaction	Acte 193
Comtes de Hainaut	Senzeilles	1188	1188	Transaction	Acte 140
Comtes de Hainaut	Empereur	1188	1188	Transaction	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	DiBe 1170
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	DiBe 1170
DU Suève	Empereur	1188	1188	Souscription	Acte 137
DU Suève	Empereur	1188	1188	Souscription	DiBe 1170
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	DiBe 1170
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	DiBe 1170
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
MI Empereur	Empereur	1188	1188	Souscription	Acte 137
Comtes de Hainaut	Ecuelin	1189	1189	Transaction	Acte 147
AB Cambron	Quievrain	1176	1176	Transaction	DiBe 2805
Cambron	Quievrain	1176	1176	Transaction	DiBe 2805
EP Cambrai	Croix	1175	1175	Transaction	DiBe 12369
AB Aulne	Croix	1175	1175	Transaction	DiBe 12368
Comtes de Hainaut	Rognee	1182	1182	Transaction	Acte 121
Rognee	Rognee	1182	1182	Transaction	Acte 121
AB Floreffe	Ide, fille d'Havidis	1181	1181	Transaction	Acte 118
Strepy	Avesnes	1177	1177	Souscription	DiBe 12371
DO Cambrai	Avesnes	1177	1177	Souscription	DiBe 12371
EP Cambrai	Avesnes	1182	1182	Transaction	DiBe 12376
EP Cambrai	Avesnes	1182	1182	Transaction	DiBe 5629
Bousies	Avesnes	1175	1175	Souscription	DiBe 5476
Saint-Denis Paris	Avesnes	1189	1189	Transaction	DiBe 7371
Comtes de Hainaut	Lichtervelde	1194	1194	Transaction	Acte 173
Comtes de Hainaut	Bruille	1189	1189	Transaction	Acte 152
Wallers	Bruille	1189	1189	Transaction	Acte 152
Comtes de Hainaut	Monchecourt	1174	1174	Transaction	Acte 95
EP Arras	Monchecourt	1175	1175	Transaction	DiBe 7171
AB Cambron	AB S.-Ghislain	1182	1182	Transaction	DiBe 2812
AB Cambron	AB S.-Ghislain	1182	1182	Transaction	DiBe 2813
Cambron	AB S.-Ghislain	1182	1182	Transaction	DiBe 2812
EP Cambrai	AB S.-Ghislain	1182	1182	Transaction	DiBe 2813
Comtes de Hainaut	Frasnes	1185	1185	Transaction	Acte 130
Landas	Marchiennes	1176	1176	Conflit	DiBe 7543
Landas	Marchiennes	1176	1176	Transaction	DiBe 10515
Comtes de Flandre	Marchiennes	1176	1176	Transaction	DiBe 7543
Comtes de Flandre	Marchiennes	1177	1177	Transaction	DiBe 8561
Comtes de Flandre	Marchiennes	1180	1180	Transaction	DiBe 495
Comtes de Hainaut	Marchiennes	1180	1180	Transaction	Acte 110
Bruille	Marchiennes	1180	1180	Transaction	Acte 110
EP Arras	Marchiennes	1183	1183	Transaction	DiBe 5441
AB Marchiennes	Marchiennes	1180	1180	Appartenance instit.	Acte 110
S.-Vaast Arras	Marchiennes	1177	1177	Transaction	DiBe 38934
S.-Vaast Arras	Marchiennes	1177	1177	Transaction	DiBe 10512
Comtes de Hainaut	Zomergem	1192	1192	Transaction	Acte 160
Comtes de Hainaut	Zomergem	1192	1192	Transaction	Acte 160
Comtes de Hainaut	Marguerite, veuve d'Heribrand	1189	1189	Transaction	Acte 147
Comtes de Hainaut	Marie de S.-Germain	1172	1172	Transaction	Acte 85
AB Maroilles	Maroilles, abbaye	1195	1195	Appartenance instit.	Acte 180
Comtes de Flandre	AB S.-Vaast	1174	1174	Transaction	DiBe 3723
Comtes de Hainaut	Berlaimont	1189	1189	Transaction	Acte 153
EP Cambrai	Berlaimont	1176	1176	Transaction	DiBe 10908
Comtes de Hainaut	Blicquy	1176	1176	Transaction	Acte 100
Comtes de Hainaut	Ligne	1182	1182	Transaction	Acte 125
Comtes de Hainaut	Menen	1193	1193	Transaction	Acte 172
Comtes de Hainaut	Maubeuge, hopital	1192	1192	Transaction	Acte 163
Comtes de Hainaut	Moustier-sur-Sambre, communaute	1194	1194	Transaction	Acte 173
Comtes de Namur	Moustier-sur-Sambre, communaute	1194	1194	Transaction	DiBe 4890
Comtes de Flandre	ND Arras	1177	1177	Transaction	DiBe 7723
Comtes de Flandre	ND Arras	1182	1182	Transaction	DiBe 10167
EP Arras	ND Arras	1176	1176	Appartenance instit.	Acte 97
Walincourt	ND Cambrai	1180	1180	Transaction	DiBe 11579
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
Amaury, noble	ND Cambrai	1187	1187	Transaction	Acte 134
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
Comtes de Flandre	ND Cambrai	1180	1180	Transaction	Acte 112
Comtes de Hainaut	ND Cambrai	1180	1180	Transaction	Acte 112
Comtes de Hainaut	ND Cambrai	1187	1187	Transaction	Acte 134
Comtes de Hainaut	ND Cambrai	1188	1188	Transaction	Acte 142
Comtes de Hainaut	ND Cambrai	1192	1192	Transaction	Acte 168
Comtes de Hainaut	ND Cambrai	1193	1193	Transaction	Acte 169
Comtes de Hainaut	ND Cambrai	1193	1193	Transaction	DiBe 315
Comtes de Hainaut	ND Cambrai	1194	1194	Transaction	DiBe 328
DO Cambrai	ND Cambrai	1176	1176	Appartenance instit.	Acte 97
DO Cambrai	ND Cambrai	1176	1176	Appartenance instit.	Acte 98
Empereur	ND Cambrai	1182	1182	Transaction	DiBe 8682
EP Cambrai	ND Cambrai	1176	1176	Appartenance instit.	Acte 97
EP Cambrai	ND Cambrai	1182	1182	Appartenance instit.	Acte 123
EP Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
EP Cambrai	ND Cambrai	1175	1175	Transaction	DiBe 3392
EP Cambrai	ND Cambrai	1175	1176	Transaction	DiBe 11561
EP Cambrai	ND Cambrai	1177	1177	Transaction	DiBe 11580
EP Cambrai	ND Cambrai	1181	1181	Transaction	DiBe 11562
EP Cambrai	ND Cambrai	1181	1181	Transaction	DiBe 11562
EP Cambrai	ND Cambrai	1183	1183	Transaction	DiBe 7273
EP Cambrai	ND Cambrai	1187	1187	Transaction	DiBe 11563
EP Cambrai	ND Cambrai	1190	1190	Transaction	DiBe 11565
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
CA ND Cambrai	ND Cambrai	1182	1182	Appartenance instit.	Acte 123
Zottegem	ND Cambrai	1193	1193	Transaction	Acte 169
Zottegem	ND Cambrai	1193	1193	Transaction	DiBe 315
AB Aulne	ND Cambrai	1182	1182	Transaction	DiBe 3187
CA ND Cambrai	ND Cambrai	1176	1176	Appartenance instit.	Acte 97
Mainvault	ND Cambrai	1188	1188	Transaction	DiBe 11564
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
Comtes de Hainaut	ND Cambrai	1193	1193	Transaction	DiBe 3046
CA ND Cambrai	ND Cambrai	1176	1176	Appartenance instit.	Acte 98
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
Empereur	ND Cambrai	1191	1191	Transaction	DiBe 12697
CA ND Cambrai	ND Cambrai	1176	1176	Appartenance instit.	Acte 97
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
CA ND Cambrai	ND Cambrai	1176	1176	Appartenance instit.	Acte 97
CA ND Cambrai	ND Cambrai	1192	1192	Appartenance instit.	Acte 168
Mainvault	ND Cambrai	1188	1188	Transaction	DiBe 11564
CA ND Cambrai	ND Cambrai	1192	1195	Appartenance instit.	Acte 168
Zottegem	ND Cambrai	1193	1193	Transaction	Acte 169
Zottegem	ND Cambrai	1193	1193	Transaction	DiBe 315
Comtes de Hainaut	ND Conde	1195	1195	Transaction	Acte 185
EP Cambrai	ND Conde	1175	1175	Transaction	DiBe 11725
CA ND Conde	ND Conde	1195	1195	Appartenance instit.	Acte 185
CA ND Conde	ND Conde	1195	1195	Appartenance instit.	Acte 185
ND Cambrai	ND Conde	1189	1189	Transaction	DiBe 11724
Comtes de Flandre	ND Loos	1171	1171	Transaction	DiBe 7520
Comtes de Flandre	ND Loos	1174	1174	Transaction	DiBe 8544
Comtes de Flandre	ND Loos	1174	1174	Transaction	DiBe 10585
Comtes de Flandre	ND Loos	1176	1176	Transaction	DiBe 8548
Comtes de Flandre	ND Loos	1176	1176	Transaction	DiBe 8990
Comtes de Flandre	ND Loos	1176	1176	Transaction	DiBe 8551
Comtes de Flandre	ND Loos	1176	1176	Transaction	DiBe 10095
Comtes de Flandre	ND Loos	1176	1176	Transaction	DiBe 8552
Comtes de Flandre	ND Loos	1176	1176	Transaction	DiBe 8521
Comtes de Flandre	ND Loos	1177	1177	Transaction	DiBe 8560
Comtes de Flandre	ND Loos	1181	1181	Transaction	Acte 120
Comtes de Flandre	ND Loos	1181	1181	Transaction	DiBe 10161
Comtes de Flandre	ND Loos	1182	1182	Transaction	DiBe 10174
Comtes de Flandre	ND Loos	1183	1183	Transaction	DiBe 10185
Comtes de Flandre	ND Loos	1183	1183	Transaction	DiBe 10178
Comtes de Flandre	ND Loos	1183	1183	Transaction	DiBe 10179
Comtes de Flandre	ND Loos	1186	1186	Transaction	DiBe 10191
Comtes de Flandre	ND Loos	1190	1190	Transaction	DiBe 10240
Comtes de Flandre	ND Loos	1190	1190	Transaction	DiBe 10240
Comtes de Flandre	ND Loos	1190	1190	Transaction	DiBe 8602
Comtes de Hainaut	ND Loos	1194	1194	Transaction	DiBe 283
Comtes de Hainaut	ND Loos	1194	1194	Transaction	DiBe 317
Avesnes	ND Loos	1194	1194	Transaction	DiBe 10527
Comtes de Flandre	ND Loos	1181	1181	Transaction	Acte 120
MO ND Valenciennes	ND Valenciennes	1192	1192	Appartenance instit.	Acte 166
Comtes de Hainaut	ND Valenciennes	1192	1192	Transaction	Acte 166
Comtes de Hainaut	ND Valenciennes	1194	1194	Transaction	Acte 178
Comtes de Hainaut	ND Valenciennes	1194	1194	Transaction	Acte 178
Comtes de Hainaut	ND Valenciennes	1194	1194	Transaction	Acte 178
Comtes de Hainaut	ND Valenciennes	1195	1195	Transaction	Acte 186
MO ND Valenciennes	ND Valenciennes	1192	1192	Appartenance instit.	Acte 166
MO ND Valenciennes	ND Valenciennes	1192	1192	Appartenance instit.	Acte 166
MO ND Valenciennes	ND Valenciennes	1192	1192	Appartenance instit.	Acte 166
EP Cambrai	Barbençon	1189	1189	Transaction	DiBe 11479
EP Cambrai	Mainvault	1188	1188	Transaction	DiBe 11564
ND Cambrai	Mainvault	1188	1188	Transaction	Acte 142
Chatelain Mons	Rumigny	1194	1194	Transaction	Acte 175
Comtes de Hainaut	Rumigny	1194	1194	Transaction	Acte 175
Comtes de Hainaut	Rumigny	1194	1194	Transaction	DiBe 2743
Hasnon	Rumigny	1194	1194	Transaction	DiBe 2743
EP Cambrai	Roeulx	1177	1177	Transaction	DiBe 10877
Strepy	AB Le Roeulx	1181	1181	Transaction	DiBe 10880
EP Cambrai	AB Le Roeulx	1181	1181	Transaction	DiBe 10880
Comtes de Hainaut	Bruille	1188	1188	Transaction	Acte 138
Comtes de Hainaut	Trazegnies	1188	1188	Transaction	Acte 143
Comtes de Hainaut	Trazegnies	1189	1189	Transaction	DiBe 2799
Comtes de Namur	Trazegnies	1188	1188	Transaction	Acte 143
EP Cambrai	Trazegnies	1180	1180	Transaction	DiBe 8341
EP Cambrai	Trazegnies	1189	1189	Transaction	DiBe 2799
Comtes de Louvain	Trazegnies	1188	1188	Transaction	Acte 143
Comtes de Louvain	Trazegnies	1188	1188	Transaction	DiBe 1767
Fontaines	Trazegnies	1184	1184	Souscription	DiBe 1700
Comtes de Hainaut	Blicquy	1176	1176	Transaction	Acte 100
Comtes de Hainaut	Blicquy	1176	1176	Transaction	DiBe 2797
EP Cambrai	Blicquy	1176	1176	Transaction	DiBe 2797
Comtes de Hainaut	Silly	1189	1189	Transaction	Acte 154
Comtes de Hainaut	Papinglo, abbaye	1192	1192	Transaction	Acte 160
Comtes de Hainaut	Papinglo, abbaye	1192	1192	Transaction	Acte 160
Zomergem	Papinglo, abbaye	1192	1192	Transaction	Acte 160
Zomergem	Papinglo, abbaye	1192	1192	Transaction	Acte 160
Comtes de Hainaut	Pierre, maire d'Harmignies	1185	1185	Transaction	Acte 132
Comtes de Hainaut	Prouvy	1185	1185	Transaction	Acte 131
Comtes de Hainaut	Rainardus	1172	1172	Transaction	Acte 87
Avoues Marchiennes	Avoues Marchiennes	1174	1174	Souscription	Acte 95
Comtes de Hainaut	REX France	1191	1191	Transaction	Acte 158
Comtes de Hainaut	REX France	1191	1191	Transaction	Acte 158
Comtes de Hainaut	Zottegem	1193	1193	Transaction	Acte 169
Comtes de Hainaut	Zottegem	1193	1193	Transaction	DiBe 315
Comtes de Flandre	Montigny	1173	1173	Transaction	DiBe 7171
Comtes de Flandre	Montigny	1185	1185	Transaction	DiBe 7173
Saint-Remy-Chaussee	AB Hautmont	1194	1194	Transaction	Acte 177
Chatelain Mons	Bailli Hainaut	1176	1176	Transaction	Acte 102
EP Cambrai	Bailli Hainaut	1180	1180	Transaction	DiBe 12375
Cousolre	Bailli Hainaut	1176	1176	Transaction	Acte 102
Cousolre	Bailli Hainaut	1176	1176	Transaction	Acte 102
AB Maubeuge	S.-Aldegonde Maubeuge	1171	1192	Appartenance instit.	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
Anchin	S.-Aldegonde Maubeuge	1171	1171	Conflit	DiBe 10419
Anchin	S.-Aldegonde Maubeuge	1171	1171	TRansaction	DiBe 32823
Anchin	S.-Aldegonde Maubeuge	1171	1171	TRansaction	DiBe 32825
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
Comtes de Hainaut	S.-Aldegonde Maubeuge	1188	1188	Transaction	Acte 144
Comtes de Hainaut	S.-Aldegonde Maubeuge	1191	1191	Transaction	Acte 157
Comtes de Hainaut	S.-Aldegonde Maubeuge	1192	1192	Transaction	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
AB Maubeuge	S.-Aldegonde Maubeuge	1177	1192	Appartenance instit.	Acte 165
AB Maubeuge	S.-Aldegonde Maubeuge	1177	1177	Transaction	DiBe 12373
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
Chatelain Beaumont	S.-Aldegonde Maubeuge	1188	1188	Transaction	Acte 144
PR Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 162
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
CA Maubeuge	S.-Aldegonde Maubeuge	1192	1192	Appartenance instit.	Acte 165
Frasnes	S.-Amand	1180	1180	Transaction	Acte 114
Frasnes	S.-Amand	1185	1185	Transaction	Acte 130
Frasnes	S.-Amand	1175	1175	Conflit	Acte 96
Comtes de Hainaut	S.-Amand	1174	1174	Transaction	Acte 92
Comtes de Hainaut	S.-Amand	1175	1175	Transaction	Acte 96
Comtes de Hainaut	S.-Amand	1180	1180	Transaction	Acte 114
Comtes de Hainaut	S.-Amand	1185	1185	Transaction	Acte 130
Comtes de Hainaut	S.-Amand	1194	1194	Transaction	Acte 174
Comtes de Hainaut	S.-Amand	1195	1195	Transaction	DiBe 290
EP Cambrai	S.-Amand	1177	1177	Transaction	DiBe 492
CS Tournai	S.-Amand	1180	1180	Transaction	DiBe 7381
CS Tournai	S.-Amand	1180	1180	Transaction	DiBe 7382
EP Arras	S.-Amand	1181	1181	Transaction	DiBe 9793
AB S.-Amand	S.-Amand	1195	1195	Appartenance instit.	Acte 179
CA ND Conde	S.-Amand	1189	1189	Transaction	DiBe 11295
Lichtervelde	S.-Amand	1194	1194	Transaction	Acte 174
AB S.-Amand	S.-Amand	1174	1175	Appartenance instit.	Acte 96
Frasnes	S.-Amand	1180	1180	Transaction	Acte 114
Frasnes	S.-Amand	1185	1185	Transaction	Acte 130
Mathieu, laic	S.-Amand	1174	1174	Souscription	Acte 92
ND Conde	S.-Amand	1189	1189	Transaction	DiBe 11295
Comtes de Hainaut	S.-Aubain Namur	1195	1195	Transaction	Acte 190
Comtes de Hainaut	S.-Aubain Namur	1192	1192	Transaction	Acte 167
Comtes de Hainaut	S.-Aubain Namur	1195	1195	Transaction	Acte 190
Comtes de Namur	S.-Aubain Namur	1182	1182	Transaction	DiBe 2613
Walincourt	S.-Aubert Cambrai	1174	1174	Conflit	DiBe 7953
DO Cambrai	S.-Aubert Cambrai	1195	1195	Transaction	DiBe 7632
Empereur	S.-Aubert Cambrai	1182	1182	Transaction	DiBe 8682
EP Cambrai	S.-Aubert Cambrai	1177	1177	Transaction	DiBe 10783
EP Cambrai	S.-Aubert Cambrai	1177	1177	Transaction	DiBe 10684
EP Cambrai	S.-Aubert Cambrai	1181	1181	Transaction	DiBe 10685
EP Cambrai	S.-Aubert Cambrai	1181	1181	Transaction	DiBe 10685
EP Cambrai	S.-Aubert Cambrai	1183	1183	Transaction	DiBe 10687
EP Cambrai	S.-Aubert Cambrai	1183	1183	Transaction	DiBe 10688
EP Cambrai	S.-Aubert Cambrai	1185	1185	Transaction	DiBe 10689
EP Cambrai	S.-Aubert Cambrai	1186	1186	Transaction	DiBe 10691
EP Cambrai	S.-Aubert Cambrai	1189	1189	Transaction	DiBe 496
EP Cambrai	S.-Aubert Cambrai	1190	1190	Transaction	DiBe 10696
EP Cambrai	S.-Aubert Cambrai	1195	1195	Transaction	DiBe 7632
Honnecourt	S.-Aubert Cambrai	1181	1181	Transaction	DiBe 10685
Gavere	S.-Aubert Cambrai	1195	1195	Transaction	DiBe 10699
Saint-Aubert	S.-Aubert Cambrai	1177	1177	Transaction	DiBe 10783
Saint-Aubert	S.-Aubert Cambrai	1183	1183	Transaction	DiBe 10688
Saint-Aubert	S.-Aubert Cambrai	1185	1185	Transaction	DiBe 10690
Saint-Aubert	S.-Aubert Cambrai	1187	1187	Transaction	DiBe 10692
Saint-Aubert	S.-Aubert Cambrai	1172	1172	Transaction	DiBe 10681
Saint-Aubert	S.-Aubert Cambrai	1174	1174	Transaction	DiBe 5078
AB S.-Aubert Cambrai	S.-Aubert Cambrai	1192	1192	Appartenance instit.	Acte 168
Maroilles, abbaye	S.-Aubert Cambrai	1192	1192	Transaction	DiBe 11862
ND Cambrai	S.-Aubert Cambrai	1195	1195	Transaction	DiBe 7632
Havesquerque	S.-Bertin	1193	1193	Transaction	Acte 170
Havesquerque	S.-Bertin	1193	1193	Transaction	DiBe 314
Comtes de Flandre	S.-Bertin	1172	1172	Transaction	DiBe 3483
Comtes de Flandre	S.-Bertin	1175	1175	Transaction	DiBe 3501
Comtes de Flandre	S.-Bertin	1176	1176	Transaction	DiBe 2971
Comtes de Flandre	S.-Bertin	1177	1177	Transaction	DiBe 3484
Comtes de Flandre	S.-Bertin	1178	1178	Transaction	DiBe 2973
Comtes de Flandre	S.-Bertin	1180	1180	Transaction	DiBe 3489
Comtes de Flandre	S.-Bertin	1180	1180	Transaction	DiBe 35827
Comtes de Flandre	S.-Bertin	1183	1183	Transaction	DiBe 3485
Comtes de Flandre	S.-Bertin	1184	1184	Transaction	DiBe 8586
Comtes de Flandre	S.-Bertin	1185	1185	Transaction	DiBe 3502
Comtes de Flandre	S.-Bertin	1185	1185	Transaction	DiBe 3486
Comtes de Flandre	S.-Bertin	1187	1187	Transaction	DiBe 2974
Comtes de Flandre	S.-Bertin	1187	1187	Transaction	DiBe 6842
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 8596
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 2975
